PERMNO,date,TICKER,RET
89848,11/28/2012,AGG,0.000178
89848,11/29/2012,AGG,0.001248
89848,11/30/2012,AGG,-0.000534
89848,12/03/2012,AGG,0.000147
89848,12/04/2012,AGG,0.000627
89848,12/05/2012,AGG,0.000895
89848,12/06/2012,AGG,-0.000089
89848,12/07/2012,AGG,-0.000895
89848,12/10/2012,AGG,0.000179
89848,12/11/2012,AGG,-0.000358
89848,12/12/2012,AGG,-0.002777
89848,12/13/2012,AGG,-0.001617
89848,12/14/2012,AGG,0.001799
89848,12/17/2012,AGG,-0.002425
89848,12/18/2012,AGG,-0.002341
89848,12/19/2012,AGG,0.001715
89848,12/20/2012,AGG,0.000104
89848,12/21/2012,AGG,0.000886
89848,12/24/2012,AGG,0.000090
89848,12/26/2012,AGG,0.001352
89848,12/27/2012,AGG,0.000540
89848,12/28/2012,AGG,0.001530
89848,12/31/2012,AGG,-0.001797
89848,01/02/2013,AGG,-0.001170
89848,01/03/2013,AGG,-0.002524
89848,01/04/2013,AGG,0.001084
89848,01/07/2013,AGG,-0.000542
89848,01/08/2013,AGG,0.000903
89848,01/09/2013,AGG,-0.000722
89848,01/10/2013,AGG,-0.000090
89848,01/11/2013,AGG,0.000993
89848,01/14/2013,AGG,0.000902
89848,01/15/2013,AGG,0.000270
89848,01/16/2013,AGG,0.000541
89848,01/17/2013,AGG,-0.002161
89848,01/18/2013,AGG,0.001173
89848,01/22/2013,AGG,-0.000541
89848,01/23/2013,AGG,0.001082
89848,01/24/2013,AGG,-0.001351
89848,01/25/2013,AGG,-0.002436
89848,01/28/2013,AGG,-0.001447
89848,01/29/2013,AGG,-0.000634
89848,01/30/2013,AGG,-0.000453
89848,01/31/2013,AGG,0.000907
89848,02/01/2013,AGG,-0.002161
89848,02/04/2013,AGG,0.002820
89848,02/05/2013,AGG,-0.002086
89848,02/06/2013,AGG,0.001727
89848,02/07/2013,AGG,0.000363
89848,02/08/2013,AGG,0.000272
89848,02/11/2013,AGG,-0.000997
89848,02/12/2013,AGG,-0.000182
89848,02/13/2013,AGG,-0.000999
89848,02/14/2013,AGG,0.001817
89848,02/15/2013,AGG,0.000091
89848,02/19/2013,AGG,-0.001179
89848,02/20/2013,AGG,0.000636
89848,02/21/2013,AGG,0.000544
89848,02/22/2013,AGG,0.000544
89848,02/25/2013,AGG,0.003808
89848,02/26/2013,AGG,-0.000271
89848,02/27/2013,AGG,0.000271
89848,02/28/2013,AGG,0.000903
89848,03/01/2013,AGG,0.000356
89848,03/04/2013,AGG,-0.000723
89848,03/05/2013,AGG,-0.000814
89848,03/06/2013,AGG,-0.001086
89848,03/07/2013,AGG,-0.002084
89848,03/08/2013,AGG,-0.002905
89848,03/11/2013,AGG,0.000546
89848,03/12/2013,AGG,0.001820
89848,03/13/2013,AGG,-0.000818
89848,03/14/2013,AGG,0.001091
89848,03/15/2013,AGG,0.000908
89848,03/18/2013,AGG,0.000907
89848,03/19/2013,AGG,0.001450
89848,03/20/2013,AGG,-0.001086
89848,03/21/2013,AGG,0.000181
89848,03/22/2013,AGG,0.000362
89848,03/25/2013,AGG,-0.000362
89848,03/26/2013,AGG,0.001178
89848,03/27/2013,AGG,0.002081
89848,03/28/2013,AGG,0.000000
89848,04/01/2013,AGG,0.000906
89848,04/02/2013,AGG,-0.001085
89848,04/03/2013,AGG,0.001086
89848,04/04/2013,AGG,0.002804
89848,04/05/2013,AGG,0.002886
89848,04/08/2013,AGG,-0.001709
89848,04/09/2013,AGG,0.000360
89848,04/10/2013,AGG,-0.002071
89848,04/11/2013,AGG,0.000180
89848,04/12/2013,AGG,0.003248
89848,04/15/2013,AGG,0.000450
89848,04/16/2013,AGG,0.000000
89848,04/17/2013,AGG,0.000000
89848,04/18/2013,AGG,-0.000180
89848,04/19/2013,AGG,0.000090
89848,04/22/2013,AGG,0.001259
89848,04/23/2013,AGG,-0.000449
89848,04/24/2013,AGG,-0.000180
89848,04/25/2013,AGG,-0.000449
89848,04/26/2013,AGG,0.002067
89848,04/29/2013,AGG,0.000628
89848,04/30/2013,AGG,-0.000179
89848,05/01/2013,AGG,0.000462
89848,05/02/2013,AGG,0.000090
89848,05/03/2013,AGG,-0.003680
89848,05/06/2013,AGG,-0.001622
89848,05/07/2013,AGG,-0.000541
89848,05/08/2013,AGG,0.000903
89848,05/09/2013,AGG,-0.001353
89848,05/10/2013,AGG,-0.001987
89848,05/13/2013,AGG,-0.000905
89848,05/14/2013,AGG,-0.002355
89848,05/15/2013,AGG,0.001453
89848,05/16/2013,AGG,0.002720
89848,05/17/2013,AGG,-0.002442
89848,05/20/2013,AGG,-0.000997
89848,05/21/2013,AGG,0.000817
89848,05/22/2013,AGG,-0.003355
89848,05/23/2013,AGG,-0.000364
89848,05/24/2013,AGG,0.000000
89848,05/28/2013,AGG,-0.006189
89848,05/29/2013,AGG,0.001374
89848,05/30/2013,AGG,-0.000274
89848,05/31/2013,AGG,-0.001921
89848,06/03/2013,AGG,0.000506
89848,06/04/2013,AGG,-0.002202
89848,06/05/2013,AGG,-0.000552
89848,06/06/2013,AGG,0.002577
89848,06/07/2013,AGG,-0.003121
89848,06/10/2013,AGG,-0.002026
89848,06/11/2013,AGG,0.000092
89848,06/12/2013,AGG,-0.001661
89848,06/13/2013,AGG,0.004897
89848,06/14/2013,AGG,0.000276
89848,06/17/2013,AGG,-0.000735
89848,06/18/2013,AGG,-0.000368
89848,06/19/2013,AGG,-0.006718
89848,06/20/2013,AGG,-0.006671
89848,06/21/2013,AGG,-0.005596
89848,06/24/2013,AGG,-0.004033
89848,06/25/2013,AGG,0.001130
89848,06/26/2013,AGG,0.004233
89848,06/27/2013,AGG,0.004215
89848,06/28/2013,AGG,0.000093
89848,07/01/2013,AGG,0.001377
89848,07/02/2013,AGG,0.000000
89848,07/03/2013,AGG,-0.001400
89848,07/05/2013,AGG,-0.010934
89848,07/08/2013,AGG,0.005197
89848,07/09/2013,AGG,0.001034
89848,07/10/2013,AGG,-0.002629
89848,07/11/2013,AGG,0.006684
89848,07/12/2013,AGG,-0.001122
89848,07/15/2013,AGG,0.002153
89848,07/16/2013,AGG,0.001588
89848,07/17/2013,AGG,0.002145
89848,07/18/2013,AGG,-0.001862
89848,07/19/2013,AGG,0.002611
89848,07/22/2013,AGG,0.001302
89848,07/23/2013,AGG,-0.000557
89848,07/24/2013,AGG,-0.003253
89848,07/25/2013,AGG,0.000373
89848,07/26/2013,AGG,-0.000280
89848,07/29/2013,AGG,0.000000
89848,07/30/2013,AGG,-0.000373
89848,07/31/2013,AGG,0.000746
89848,08/01/2013,AGG,-0.005643
89848,08/02/2013,AGG,0.003381
89848,08/05/2013,AGG,0.000468
89848,08/06/2013,AGG,-0.001029
89848,08/07/2013,AGG,0.001311
89848,08/08/2013,AGG,0.001403
89848,08/09/2013,AGG,0.000654
89848,08/12/2013,AGG,-0.000653
89848,08/13/2013,AGG,-0.004016
89848,08/14/2013,AGG,-0.001313
89848,08/15/2013,AGG,-0.003568
89848,08/16/2013,AGG,-0.002827
89848,08/19/2013,AGG,-0.003118
89848,08/20/2013,AGG,0.002938
89848,08/21/2013,AGG,-0.003686
89848,08/22/2013,AGG,0.001233
89848,08/23/2013,AGG,0.003316
89848,08/26/2013,AGG,0.001794
89848,08/27/2013,AGG,0.002602
89848,08/28/2013,AGG,-0.001843
89848,08/29/2013,AGG,0.001978
89848,08/30/2013,AGG,-0.001598
89848,09/03/2013,AGG,-0.002465
89848,09/04/2013,AGG,-0.001418
89848,09/05/2013,AGG,-0.006723
89848,09/06/2013,AGG,0.003718
89848,09/09/2013,AGG,0.001995
89848,09/10/2013,AGG,-0.001801
89848,09/11/2013,AGG,0.003419
89848,09/12/2013,AGG,-0.001136
89848,09/13/2013,AGG,0.001421
89848,09/16/2013,AGG,0.002082
89848,09/17/2013,AGG,0.000944
89848,09/18/2013,AGG,0.008395
89848,09/19/2013,AGG,-0.001216
89848,09/20/2013,AGG,0.000000
89848,09/23/2013,AGG,0.000749
89848,09/24/2013,AGG,0.002340
89848,09/25/2013,AGG,0.001401
89848,09/26/2013,AGG,-0.000186
89848,09/27/2013,AGG,0.000560
89848,09/30/2013,AGG,-0.000839
89848,10/01/2013,AGG,-0.000739
89848,10/02/2013,AGG,0.001309
89848,10/03/2013,AGG,0.000747
89848,10/04/2013,AGG,-0.000840
89848,10/07/2013,AGG,-0.000187
89848,10/08/2013,AGG,-0.000467
89848,10/09/2013,AGG,-0.000748
89848,10/10/2013,AGG,0.001122
89848,10/11/2013,AGG,0.000374
89848,10/14/2013,AGG,-0.001868
89848,10/15/2013,AGG,-0.000468
89848,10/16/2013,AGG,0.004306
89848,10/17/2013,AGG,0.002796
89848,10/18/2013,AGG,0.001673
89848,10/21/2013,AGG,-0.000928
89848,10/22/2013,AGG,0.003530
89848,10/23/2013,AGG,-0.000278
89848,10/24/2013,AGG,-0.000370
89848,10/25/2013,AGG,0.000370
89848,10/28/2013,AGG,-0.000463
89848,10/29/2013,AGG,0.001204
89848,10/30/2013,AGG,-0.001850
89848,10/31/2013,AGG,0.000083
89848,11/01/2013,AGG,-0.002399
89848,11/04/2013,AGG,0.001024
89848,11/05/2013,AGG,-0.002975
89848,11/06/2013,AGG,0.001585
89848,11/07/2013,AGG,0.000745
89848,11/08/2013,AGG,-0.006233
89848,11/11/2013,AGG,-0.000562
89848,11/12/2013,AGG,-0.000375
89848,11/13/2013,AGG,0.002624
89848,11/14/2013,AGG,0.003084
89848,11/15/2013,AGG,0.000280
89848,11/18/2013,AGG,0.001956
89848,11/19/2013,AGG,-0.002696
89848,11/20/2013,AGG,-0.002796
89848,11/21/2013,AGG,0.001028
89848,11/22/2013,AGG,0.001401
89848,11/25/2013,AGG,0.000746
89848,11/26/2013,AGG,0.000280
89848,11/27/2013,AGG,0.000466
89848,11/29/2013,AGG,0.000372
89848,12/02/2013,AGG,-0.003792
89848,12/03/2013,AGG,0.001217
89848,12/04/2013,AGG,-0.002618
89848,12/05/2013,AGG,-0.002156
89848,12/06/2013,AGG,0.001691
89848,12/09/2013,AGG,0.001219
89848,12/10/2013,AGG,0.001592
89848,12/11/2013,AGG,-0.001590
89848,12/12/2013,AGG,-0.001499
89848,12/13/2013,AGG,0.000469
89848,12/16/2013,AGG,0.000750
89848,12/17/2013,AGG,0.001687
89848,12/18/2013,AGG,-0.000468
89848,12/19/2013,AGG,-0.001684
89848,12/20/2013,AGG,0.001687
89848,12/23/2013,AGG,-0.000468
89848,12/24/2013,AGG,-0.001404
89848,12/26/2013,AGG,-0.000560
89848,12/27/2013,AGG,0.000376
89848,12/30/2013,AGG,0.000940
89848,12/31/2013,AGG,-0.000939
89848,01/02/2014,AGG,0.000658
89848,01/03/2014,AGG,0.000376
89848,01/06/2014,AGG,0.001314
89848,01/07/2014,AGG,0.000469
89848,01/08/2014,AGG,-0.002998
89848,01/09/2014,AGG,0.001410
89848,01/10/2014,AGG,0.005068
89848,01/13/2014,AGG,0.000934
89848,01/14/2014,AGG,-0.001493
89848,01/15/2014,AGG,-0.000841
89848,01/16/2014,AGG,0.002338
89848,01/17/2014,AGG,0.000466
89848,01/21/2014,AGG,0.000466
89848,01/22/2014,AGG,-0.002144
89848,01/23/2014,AGG,0.002615
89848,01/24/2014,AGG,0.002143
89848,01/27/2014,AGG,-0.002138
89848,01/28/2014,AGG,0.001677
89848,01/29/2014,AGG,0.002976
89848,01/30/2014,AGG,0.000185
89848,01/31/2014,AGG,0.001854
89848,02/03/2014,AGG,0.003384
89848,02/04/2014,AGG,-0.002402
89848,02/05/2014,AGG,-0.002501
89848,02/06/2014,AGG,-0.000464
89848,02/07/2014,AGG,0.001579
89848,02/10/2014,AGG,0.001020
89848,02/11/2014,AGG,-0.001946
89848,02/12/2014,AGG,-0.001671
89848,02/13/2014,AGG,0.002139
89848,02/14/2014,AGG,0.000000
89848,02/18/2014,AGG,0.000650
89848,02/19/2014,AGG,-0.000742
89848,02/20/2014,AGG,-0.000557
89848,02/21/2014,AGG,0.000929
89848,02/24/2014,AGG,-0.000928
89848,02/25/2014,AGG,0.002693
89848,02/26/2014,AGG,0.002130
89848,02/27/2014,AGG,0.001016
89848,02/28/2014,AGG,-0.000554
89848,03/03/2014,AGG,0.002586
89848,03/04/2014,AGG,-0.003692
89848,03/05/2014,AGG,0.000556
89848,03/06/2014,AGG,-0.002222
89848,03/07/2014,AGG,-0.002784
89848,03/10/2014,AGG,0.000000
89848,03/11/2014,AGG,-0.000093
89848,03/12/2014,AGG,0.002233
89848,03/13/2014,AGG,0.002600
89848,03/14/2014,AGG,-0.000463
89848,03/17/2014,AGG,-0.000556
89848,03/18/2014,AGG,0.001205
89848,03/19/2014,AGG,-0.004444
89848,03/20/2014,AGG,-0.000744
89848,03/21/2014,AGG,0.001396
89848,03/24/2014,AGG,0.001487
89848,03/25/2014,AGG,-0.001021
89848,03/26/2014,AGG,0.003159
89848,03/27/2014,AGG,0.000741
89848,03/28/2014,AGG,-0.001481
89848,03/31/2014,AGG,0.000093
89848,04/01/2014,AGG,-0.001530
89848,04/02/2014,AGG,-0.001674
89848,04/03/2014,AGG,0.000745
89848,04/04/2014,AGG,0.003165
89848,04/07/2014,AGG,0.001485
89848,04/08/2014,AGG,0.001204
89848,04/09/2014,AGG,0.000093
89848,04/10/2014,AGG,0.002313
89848,04/11/2014,AGG,0.000923
89848,04/14/2014,AGG,0.000369
89848,04/15/2014,AGG,0.000092
89848,04/16/2014,AGG,0.000553
89848,04/17/2014,AGG,-0.003225
89848,04/21/2014,AGG,-0.000092
89848,04/22/2014,AGG,-0.000185
89848,04/23/2014,AGG,0.001017
89848,04/24/2014,AGG,0.000924
89848,04/25/2014,AGG,0.000185
89848,04/28/2014,AGG,-0.000646
89848,04/29/2014,AGG,0.000462
89848,04/30/2014,AGG,0.002030
89848,05/01/2014,AGG,0.001458
89848,05/02/2014,AGG,0.001198
89848,05/05/2014,AGG,-0.000368
89848,05/06/2014,AGG,0.000736
89848,05/07/2014,AGG,0.000000
89848,05/08/2014,AGG,0.000644
89848,05/09/2014,AGG,-0.000919
89848,05/12/2014,AGG,-0.000828
89848,05/13/2014,AGG,0.001657
89848,05/14/2014,AGG,0.002850
89848,05/15/2014,AGG,0.002108
89848,05/16/2014,AGG,-0.001098
89848,05/19/2014,AGG,-0.000366
89848,05/20/2014,AGG,0.000458
89848,05/21/2014,AGG,-0.000366
89848,05/22/2014,AGG,-0.000458
89848,05/23/2014,AGG,0.001008
89848,05/27/2014,AGG,0.000915
89848,05/28/2014,AGG,0.002744
89848,05/29/2014,AGG,-0.000547
89848,05/30/2014,AGG,0.000913
89848,06/02/2014,AGG,-0.003036
89848,06/03/2014,AGG,-0.002657
89848,06/04/2014,AGG,-0.000367
89848,06/05/2014,AGG,0.001287
89848,06/06/2014,AGG,-0.000551
89848,06/09/2014,AGG,-0.000918
89848,06/10/2014,AGG,-0.001471
89848,06/11/2014,AGG,0.000736
89848,06/12/2014,AGG,0.001932
89848,06/13/2014,AGG,-0.000276
89848,06/16/2014,AGG,-0.000551
89848,06/17/2014,AGG,-0.001838
89848,06/18/2014,AGG,0.002670
89848,06/19/2014,AGG,-0.001469
89848,06/20/2014,AGG,0.001747
89848,06/23/2014,AGG,-0.000918
89848,06/24/2014,AGG,0.001746
89848,06/25/2014,AGG,0.001376
89848,06/26/2014,AGG,0.001923
89848,06/27/2014,AGG,0.000000
89848,06/30/2014,AGG,0.000091
89848,07/01/2014,AGG,-0.001229
89848,07/02/2014,AGG,-0.003484
89848,07/03/2014,AGG,-0.000644
89848,07/07/2014,AGG,0.000276
89848,07/08/2014,AGG,0.002025
89848,07/09/2014,AGG,0.000827
89848,07/10/2014,AGG,0.000459
89848,07/11/2014,AGG,0.001376
89848,07/14/2014,AGG,-0.000825
89848,07/15/2014,AGG,-0.001284
89848,07/16/2014,AGG,0.000826
89848,07/17/2014,AGG,0.002935
89848,07/18/2014,AGG,-0.001097
89848,07/21/2014,AGG,0.000366
89848,07/22/2014,AGG,0.001647
89848,07/23/2014,AGG,0.000183
89848,07/24/2014,AGG,-0.003106
89848,07/25/2014,AGG,0.001924
89848,07/28/2014,AGG,0.000183
89848,07/29/2014,AGG,0.001006
89848,07/30/2014,AGG,-0.003563
89848,07/31/2014,AGG,-0.001284
89848,08/01/2014,AGG,0.003764
89848,08/04/2014,AGG,-0.000183
89848,08/05/2014,AGG,0.000000
89848,08/06/2014,AGG,0.000092
89848,08/07/2014,AGG,0.001924
89848,08/08/2014,AGG,0.000366
89848,08/11/2014,AGG,0.000091
89848,08/12/2014,AGG,-0.000457
89848,08/13/2014,AGG,0.002012
89848,08/14/2014,AGG,0.000548
89848,08/15/2014,AGG,0.002463
89848,08/18/2014,AGG,-0.002093
89848,08/19/2014,AGG,-0.001368
89848,08/20/2014,AGG,-0.001096
89848,08/21/2014,AGG,0.001737
89848,08/22/2014,AGG,-0.000183
89848,08/25/2014,AGG,0.000822
89848,08/26/2014,AGG,0.000091
89848,08/27/2014,AGG,0.001277
89848,08/28/2014,AGG,0.002004
89848,08/29/2014,AGG,-0.000364
89848,09/02/2014,AGG,-0.003049
89848,09/03/2014,AGG,0.001096
89848,09/04/2014,AGG,-0.001278
89848,09/05/2014,AGG,-0.000548
89848,09/08/2014,AGG,-0.001006
89848,09/09/2014,AGG,-0.001373
89848,09/10/2014,AGG,-0.001375
89848,09/11/2014,AGG,-0.001010
89848,09/12/2014,AGG,-0.002021
89848,09/15/2014,AGG,-0.000184
89848,09/16/2014,AGG,0.000000
89848,09/17/2014,AGG,-0.001105
89848,09/18/2014,AGG,0.000092
89848,09/19/2014,AGG,0.001659
89848,09/22/2014,AGG,0.001380
89848,09/23/2014,AGG,0.000919
89848,09/24/2014,AGG,-0.000643
89848,09/25/2014,AGG,0.001929
89848,09/26/2014,AGG,-0.000092
89848,09/29/2014,AGG,0.001100
89848,09/30/2014,AGG,-0.000641
89848,10/01/2014,AGG,0.005582
89848,10/02/2014,AGG,-0.001643
89848,10/03/2014,AGG,-0.000457
89848,10/06/2014,AGG,0.000915
89848,10/07/2014,AGG,0.003839
89848,10/08/2014,AGG,0.002823
89848,10/09/2014,AGG,-0.001998
89848,10/10/2014,AGG,0.000728
89848,10/13/2014,AGG,0.002909
89848,10/14/2014,AGG,0.002266
89848,10/15/2014,AGG,0.001809
89848,10/16/2014,AGG,-0.000813
89848,10/17/2014,AGG,-0.001355
89848,10/20/2014,AGG,0.001176
89848,10/21/2014,AGG,-0.000904
89848,10/22/2014,AGG,-0.000543
89848,10/23/2014,AGG,-0.002353
89848,10/24/2014,AGG,0.000363
89848,10/27/2014,AGG,0.000363
89848,10/28/2014,AGG,-0.001541
89848,10/29/2014,AGG,-0.002179
89848,10/30/2014,AGG,0.001638
89848,10/31/2014,AGG,0.000000
89848,11/03/2014,AGG,-0.001890
89848,11/04/2014,AGG,0.000091
89848,11/05/2014,AGG,0.000365
89848,11/06/2014,AGG,-0.001732
89848,11/07/2014,AGG,0.003378
89848,11/10/2014,AGG,-0.002366
89848,11/11/2014,AGG,0.000456
89848,11/12/2014,AGG,0.000091
89848,11/13/2014,AGG,0.000456
89848,11/14/2014,AGG,0.000911
89848,11/17/2014,AGG,-0.001183
89848,11/18/2014,AGG,0.000911
89848,11/19/2014,AGG,-0.002367
89848,11/20/2014,AGG,0.001825
89848,11/21/2014,AGG,0.001184
89848,11/24/2014,AGG,0.000364
89848,11/25/2014,AGG,0.002183
89848,11/26/2014,AGG,0.000817
89848,11/28/2014,AGG,0.003083
89848,12/01/2014,AGG,-0.002242
89848,12/02/2014,AGG,-0.001999
89848,12/03/2014,AGG,-0.000910
89848,12/04/2014,AGG,0.003007
89848,12/05/2014,AGG,-0.004269
89848,12/08/2014,AGG,0.002463
89848,12/09/2014,AGG,0.001547
89848,12/10/2014,AGG,0.001726
89848,12/11/2014,AGG,-0.000363
89848,12/12/2014,AGG,0.003176
89848,12/15/2014,AGG,-0.002713
89848,12/16/2014,AGG,0.002449
89848,12/17/2014,AGG,-0.001267
89848,12/18/2014,AGG,-0.002627
89848,12/19/2014,AGG,0.001635
89848,12/22/2014,AGG,0.001542
89848,12/23/2014,AGG,-0.004617
89848,12/24/2014,AGG,0.001086
89848,12/26/2014,AGG,0.000456
89848,12/29/2014,AGG,0.002096
89848,12/30/2014,AGG,0.001091
89848,12/31/2014,AGG,0.000273
89848,01/02/2015,AGG,0.002815
89848,01/05/2015,AGG,0.002173
89848,01/06/2015,AGG,0.002530
89848,01/07/2015,AGG,-0.000180
89848,01/08/2015,AGG,-0.001532
89848,01/09/2015,AGG,0.002438
89848,01/12/2015,AGG,0.000811
89848,01/13/2015,AGG,0.000270
89848,01/14/2015,AGG,0.002429
89848,01/15/2015,AGG,0.004577
89848,01/16/2015,AGG,-0.003842
89848,01/20/2015,AGG,0.001704
89848,01/21/2015,AGG,-0.001791
89848,01/22/2015,AGG,-0.000538
89848,01/23/2015,AGG,0.002513
89848,01/26/2015,AGG,-0.000448
89848,01/27/2015,AGG,-0.000537
89848,01/28/2015,AGG,0.004211
89848,01/29/2015,AGG,-0.000803
89848,01/30/2015,AGG,0.003572
89848,02/02/2015,AGG,-0.000034
89848,02/03/2015,AGG,-0.003832
89848,02/04/2015,AGG,0.001521
89848,02/05/2015,AGG,-0.002055
89848,02/06/2015,AGG,-0.005819
89848,02/09/2015,AGG,-0.000180
89848,02/10/2015,AGG,-0.001081
89848,02/11/2015,AGG,-0.000451
89848,02/12/2015,AGG,0.000180
89848,02/13/2015,AGG,-0.001172
89848,02/17/2015,AGG,-0.004063
89848,02/18/2015,AGG,0.002810
89848,02/19/2015,AGG,-0.000814
89848,02/20/2015,AGG,0.000181
89848,02/23/2015,AGG,0.001809
89848,02/24/2015,AGG,0.004424
89848,02/25/2015,AGG,0.000719
89848,02/26/2015,AGG,-0.003593
89848,02/27/2015,AGG,0.002524
89848,03/02/2015,AGG,-0.005075
89848,03/03/2015,AGG,-0.001268
89848,03/04/2015,AGG,0.000544
89848,03/05/2015,AGG,0.000453
89848,03/06/2015,AGG,-0.006521
89848,03/09/2015,AGG,0.002552
89848,03/10/2015,AGG,0.002364
89848,03/11/2015,AGG,0.001996
89848,03/12/2015,AGG,0.000815
89848,03/13/2015,AGG,-0.001900
89848,03/16/2015,AGG,0.002175
89848,03/17/2015,AGG,-0.000181
89848,03/18/2015,AGG,0.007326
89848,03/19/2015,AGG,-0.003502
89848,03/20/2015,AGG,0.003064
89848,03/23/2015,AGG,0.000180
89848,03/24/2015,AGG,0.002694
89848,03/25/2015,AGG,-0.001881
89848,03/26/2015,AGG,-0.003590
89848,03/27/2015,AGG,0.001441
89848,03/30/2015,AGG,0.000450
89848,03/31/2015,AGG,0.001708
89848,04/01/2015,AGG,0.003237
89848,04/02/2015,AGG,-0.001344
89848,04/06/2015,AGG,0.000628
89848,04/07/2015,AGG,0.000179
89848,04/08/2015,AGG,0.000090
89848,04/09/2015,AGG,-0.002511
